"polygon_id","fkko_code","price_rub_t ","is_active"
"POLY_009","82151111405","100","true"
"POLY_010","82220101215","100","true"
"POLY_010","82110101215","100","true"
"POLY_010","81910003215","100","true"
"POLY_010","81220101205","100","true"
"POLY_010","81210101724","100","true"
"POLY_010","45110100205","100","true"
"POLY_010","40419000515","100","true"
"POLY_010","15411001215","100","true"
"POLY_010","15211002215","100","true"
"POLY_010","82230101215","100","true"
"POLY_010","82310101215","100","true"
"POLY_010","82320101215","100","true"
"POLY_010","81110001495","100","true"
"POLY_010","81111112495","100","true"
"POLY_010","81112312395","100","true"
"POLY_010","81113111205","100","true"
"POLY_010","45720102205","100","true"
"POLY_010","83010001715","100","true"
"POLY_010","82210101215","100","true"
"POLY_010","81910001495","100","true"
"POLY_010","81991111704","100","true"
"POLY_010","82221111204","100","true"
"POLY_010","82223111204","100","true"
"POLY_010","82233111204","100","true"
"POLY_010","82291111204","100","true"
"POLY_010","82431121214","100","true"
"POLY_010","82441111214","100","true"
"POLY_010","81111221405","100","true"
"POLY_010","82419111205","100","true"
"POLY_010","82202112495","100","true"
"POLY_010","82913111205","100","true"
"POLY_010","82121111205","100","true"
"POLY_010","82151111405","100","true"
"POLY_010","82421111205","100","true"
"POLY_010","82451111205","100","true"
"POLY_010","84121112525","100","true"
"POLY_010","84921112205","100","true"
"POLY_010","40414000515","100","true"
"POLY_010","45911111515","100","true"
"POLY_010","81111111494","100","true"
"POLY_010","82240101214","100","true"
"POLY_010","15211001215","100","true"
"POLY_011","81110001495","100","true"
"POLY_011","81111112495","100","true"
"POLY_011","81111221405","100","true"
"POLY_011","81112312395","100","true"
"POLY_011","81113111205","100","true"
"POLY_011","81220101205","100","true"
"POLY_011","81910001495","100","true"
"POLY_011","81910003215","100","true"
"POLY_011","82110101215","100","true"
"POLY_011","82121111205","100","true"
"POLY_011","82151111405","100","true"
"POLY_011","82202112495","100","true"
"POLY_011","82210101215","100","true"
"POLY_011","82220101215","100","true"
"POLY_011","82230101215","100","true"
"POLY_011","82310101215","100","true"
"POLY_011","82421111205","100","true"
"POLY_011","82451111205","100","true"
"POLY_011","82913111205","100","true"
"POLY_011","83010001715","100","true"
"POLY_011","84921112205","100","true"
"POLY_011","15211002215","100","true"
"POLY_011","15411001215","100","true"
"POLY_011","40414000515","100","true"
"POLY_011","40419000515","100","true"
"POLY_011","45720102205","100","true"
"POLY_011","45911111515","100","true"
"POLY_011","81111111494","100","true"
"POLY_011","81111531404","100","true"
"POLY_011","81112311394","100","true"
"POLY_011","81991111704","100","true"
"POLY_011","82221111204","100","true"
"POLY_011","82240101214","100","true"
"POLY_011","82291111204","100","true"
"POLY_011","82913211624","100","true"
"POLY_011","83020001714","100","true"
"POLY_011","89000002494","100","true"
"POLY_011","84121112525","100","true"
"POLY_011","15211001215","100","true"
"POLY_012","81110001495","100","true"
"POLY_012","81111112495","100","true"
"POLY_012","81111221405","100","true"
"POLY_012","81112312395","100","true"
"POLY_012","81113111205","100","true"
"POLY_012","81220101205","100","true"
"POLY_012","81910001495","100","true"
"POLY_012","81910003215","100","true"
"POLY_012","82110101215","100","true"
"POLY_012","82121111205","100","true"
"POLY_012","82151111405","100","true"
"POLY_012","82202112495","100","true"
"POLY_012","82210101215","100","true"
"POLY_012","82220101215","100","true"
"POLY_012","82230101215","100","true"
"POLY_012","82310101215","100","true"
"POLY_012","82320101215","100","true"
"POLY_012","82419111205","100","true"
"POLY_012","82421111205","100","true"
"POLY_012","82451111205","100","true"
"POLY_012","82913111205","100","true"
"POLY_012","82924111405","100","true"
"POLY_012","83010001715","100","true"
"POLY_012","84121112525","100","true"
"POLY_012","84921112205","100","true"
"POLY_012","15211001215","100","true"
"POLY_012","81111111494","100","true"
"POLY_012","81111531404","100","true"
"POLY_012","81112311394","100","true"
"POLY_012","81210101724","100","true"
"POLY_012","82213111204","100","true"
"POLY_012","82217111514","100","true"
"POLY_012","82221111204","100","true"
"POLY_012","82240101214","100","true"
"POLY_012","82331111504","100","true"
"POLY_012","82411001204","100","true"
"POLY_012","82411002204","100","true"
"POLY_012","82431121214","100","true"
"POLY_012","82441111214","100","true"
"POLY_012","82490001294","100","true"
"POLY_012","82491111204","100","true"
"POLY_012","82531511204","100","true"
"POLY_012","82621001514","100","true"
"POLY_012","82622001514","100","true"
"POLY_012","83020001714","100","true"
"POLY_012","88235111214","100","true"
"POLY_012","89000002494","100","true"
"POLY_013","81910003215","100","true"
"POLY_013","81220101205","100","true"
"POLY_013","82421111205","100","true"
"POLY_013","15211004215","100","true"
"POLY_013","82151111405","100","true"
"POLY_013","83010001715","100","true"
"POLY_013","15211002215","100","true"
"POLY_013","15211001215","100","true"
"POLY_013","15411001215","100","true"
"POLY_013","81210101724","100","true"
"POLY_013","40419000515","100","true"
"POLY_013","45110100205","100","true"
"POLY_013","81111221405","100","true"
"POLY_013","83020001714","100","true"
"POLY_013","43414201515","100","true"
"POLY_013","82310101215","100","true"
"POLY_013","84121112525","100","true"
"POLY_013","40414000515","100","true"
"POLY_013","82913111205","100","true"
"POLY_013","81290101724","100","true"
"POLY_013","43415101515","100","true"
"POLY_013","43419972505","100","true"
"POLY_013","43411004515","100","true"
"POLY_013","43418101515","100","true"
"POLY_013","43419901205","100","true"
"POLY_013","40419100225","100","true"
"POLY_013","43412003515","100","true"
"POLY_013","43419199205","100","true"
"POLY_013","40421111515","100","true"
"POLY_013","82110101215","100","true"
"POLY_013","43411002295","100","true"
"POLY_013","43414102515","100","true"
"POLY_013","43425002295","100","true"
"POLY_013","43425001295","100","true"
"POLY_013","45720102205","100","true"
"POLY_013","82121111205","100","true"
"POLY_013","84921112205","100","true"
"POLY_013","43414103515","100","true"
"POLY_013","81110001495","100","true"
"POLY_013","82240101214","100","true"
"POLY_013","82202112495","100","true"
"POLY_013","82230101215","100","true"
"POLY_013","43419101205","100","true"
"POLY_013","81910001495","100","true"
"POLY_013","43417101205","100","true"
"POLY_013","43418102295","100","true"
"POLY_013","43412002295","100","true"
"POLY_013","43411003515","100","true"
"POLY_013","43414101205","100","true"
"POLY_013","43499133725","100","true"
"POLY_013","81111112495","100","true"
"POLY_013","43419902205","100","true"
"POLY_013","82220101215","100","true"
"POLY_013","43416101515","100","true"
"POLY_013","43412004515","100","true"
"POLY_013","43411001205","100","true"
"POLY_013","43499121725","100","true"
"POLY_013","81112312395","100","true"
"POLY_013","82221111204","100","true"
"POLY_013","82210101215","100","true"
"POLY_014","81110001495","100","true"
"POLY_014","81111112495","100","true"
"POLY_014","81112312395","100","true"
"POLY_014","81113111205","100","true"
"POLY_014","81910001495","100","true"
"POLY_014","81910003215","100","true"
"POLY_014","82110101215","100","true"
"POLY_014","82121111205","100","true"
"POLY_014","82310101215","100","true"
"POLY_014","82419111205","100","true"
"POLY_014","82451111205","100","true"
"POLY_014","82913111205","100","true"
"POLY_014","83010001715","100","true"
"POLY_014","84921112205","100","true"
"POLY_014","30522003215","100","true"
"POLY_014","30522004215","100","true"
"POLY_014","30522002215","100","true"
"POLY_014","40414000515","100","true"
"POLY_014","40419000515","100","true"
"POLY_014","40421111515","100","true"
"POLY_014","81220101205","100","true"
"POLY_014","82220101215","100","true"
"POLY_014","82230101215","100","true"
"POLY_014","40421001514","100","true"
"POLY_014","40422001514","100","true"
"POLY_014","40423001514","100","true"
"POLY_014","40424001514","100","true"
"POLY_014","40429099514","100","true"
"POLY_014","40490111614","100","true"
"POLY_014","40490511514","100","true"
"POLY_014","40497111614","100","true"
"POLY_014","44375102494","100","true"
"POLY_014","45551001514","100","true"
"POLY_014","45551002514","100","true"
"POLY_014","45551099514","100","true"
"POLY_014","45575111714","100","true"
"POLY_014","45711201204","100","true"
"POLY_014","45711901204","100","true"
"POLY_014","45711101204","100","true"
"POLY_014","45712111614","100","true"
"POLY_014","45712312614","100","true"
"POLY_014","45720101204","100","true"
"POLY_014","45720122204","100","true"
"POLY_014","45742111524","100","true"
"POLY_014","45751111204","100","true"
"POLY_014","45911021514","100","true"
"POLY_014","45912211504","100","true"
"POLY_014","45914111514","100","true"
"POLY_014","45991111404","100","true"
"POLY_014","49211111724","100","true"
"POLY_014","81111111494","100","true"
"POLY_014","81112211394","100","true"
"POLY_014","81112311394","100","true"
"POLY_014","81210101724","100","true"
"POLY_014","81991111704","100","true"
"POLY_014","82221111204","100","true"
"POLY_014","82240101214","100","true"
"POLY_014","82291111204","100","true"
"POLY_014","82411001204","100","true"
"POLY_014","82441111214","100","true"
"POLY_014","82490001294","100","true"
"POLY_014","82491111204","100","true"
"POLY_014","82531511204","100","true"
"POLY_014","82913211624","100","true"
"POLY_014","82915111624","100","true"
"POLY_014","82917111714","100","true"
"POLY_014","83020001714","100","true"
"POLY_014","84111111514","100","true"
"POLY_014","84210102214","100","true"
"POLY_014","84220101493","100","true"
"POLY_014","84220102494","100","true"
"POLY_014","88235111214","100","true"
"POLY_014","89000002494","100","true"
"POLY_014","89000003214","100","true"
"POLY_014","93110003394","100","true"
"POLY_014","93110001393","100","true"
"POLY_015","40414000515","100","true"
"POLY_015","40419000515","100","true"
"POLY_015","40421111515","100","true"
"POLY_015","81110001495","100","true"
"POLY_015","81111112495","100","true"
"POLY_015","81112312395","100","true"
"POLY_015","81113111205","100","true"
"POLY_015","81220101205","100","true"
"POLY_015","81910001495","100","true"
"POLY_015","81910003215","100","true"
"POLY_015","82110101215","100","true"
"POLY_015","82121111205","100","true"
"POLY_015","82220101215","100","true"
"POLY_015","82230101215","100","true"
"POLY_015","82310101215","100","true"
"POLY_015","82419111205","100","true"
"POLY_015","82451111205","100","true"
"POLY_015","82913111205","100","true"
"POLY_015","83010001715","100","true"
"POLY_015","84921112205","100","true"
"POLY_015","40421001514","100","true"
"POLY_015","40422001514","100","true"
"POLY_015","40423001514","100","true"
"POLY_015","40424001514","100","true"
"POLY_015","40429099514","100","true"
"POLY_015","40490111614","100","true"
"POLY_015","40490511514","100","true"
"POLY_015","40497111614","100","true"
"POLY_015","44375102494","100","true"
"POLY_015","45551001514","100","true"
"POLY_015","45551002514","100","true"
"POLY_015","45551099514","100","true"
"POLY_015","45575111714","100","true"
"POLY_015","45711101204","100","true"
"POLY_015","45711201204","100","true"
"POLY_015","45711901204","100","true"
"POLY_015","45712111614","100","true"
"POLY_015","45712312614","100","true"
"POLY_015","45720101204","100","true"
"POLY_015","45720122204","100","true"
"POLY_015","45742111524","100","true"
"POLY_015","45751111204","100","true"
"POLY_015","45911021514","100","true"
"POLY_015","45912211504","100","true"
"POLY_015","45914111514","100","true"
"POLY_015","45991111404","100","true"
"POLY_015","49211111724","100","true"
"POLY_015","81111111494","100","true"
"POLY_015","81112211394","100","true"
"POLY_015","81112311394","100","true"
"POLY_015","81210101724","100","true"
"POLY_015","81991111704","100","true"
"POLY_015","82221111204","100","true"
"POLY_015","82240101214","100","true"
"POLY_015","82291111204","100","true"
"POLY_015","82411001204","100","true"
"POLY_015","82441111214","100","true"
"POLY_015","82490001294","100","true"
"POLY_015","82491111204","100","true"
"POLY_015","82531511204","100","true"
"POLY_015","82913211624","100","true"
"POLY_015","82915111624","100","true"
"POLY_015","82917111714","100","true"
"POLY_015","84111111514","100","true"
"POLY_015","83020001714","100","true"
"POLY_015","84210102214","100","true"
"POLY_015","84220101493","100","true"
"POLY_015","84220102494","100","true"
"POLY_015","88235111214","100","true"
"POLY_015","89000002494","100","true"
"POLY_015","89000003214","100","true"
"POLY_015","93110001393","100","true"
"POLY_015","93110003394","100","true"
"POLY_015","84210101213","100","true"
"POLY_015","15211001215","100","true"
"POLY_015","15211002215","100","true"
"POLY_015","15211003235","100","true"
"POLY_015","15211004215","100","true"
"POLY_015","15411001215","100","true"
"POLY_015","40414111524","100","true"
"POLY_015","45711211605","100","true"
"POLY_015","45712211614","100","true"
"POLY_015","45720102205","100","true"
"POLY_015","45911099515","100","true"
"POLY_015","49211121725","100","true"
"POLY_015","81111221405","100","true"
"POLY_015","81111531404","100","true"
"POLY_015","81290101724","100","true"
"POLY_015","82151111405","100","true"
"POLY_015","82202112495","100","true"
"POLY_015","82210101215","100","true"
"POLY_015","82213111204","100","true"
"POLY_015","82217111514","100","true"
"POLY_015","82223111204","100","true"
"POLY_015","82233111204","100","true"
"POLY_015","82320101215","100","true"
"POLY_015","82331111504","100","true"
"POLY_015","82411002204","100","true"
"POLY_015","82421111205","100","true"
"POLY_015","84121112525","100","true"
"POLY_015","89000001724","100","true"
"POLY_015","89003121724","100","true"
"POLY_015","89111001523","100","true"
"POLY_015","89111002524","100","true"
"POLY_015","89111111524","100","true"
"POLY_015","89112001524","100","true"
"POLY_015","89201101604","100","true"
"POLY_015","89211001603","100","true"
"POLY_015","89211002604","100","true"
"POLY_015","89321111423","100","true"
"POLY_016","45551001514","100","true"
"POLY_016","45551099514","100","true"
"POLY_016","45711101204","100","true"
"POLY_016","45720101204","100","true"
"POLY_016","81111111494","100","true"
"POLY_016","81111111494","100","true"
"POLY_016","81111531404","100","true"
"POLY_016","81112211394","100","true"
"POLY_016","81112311394","100","true"
"POLY_016","81210101724","100","true"
"POLY_016","81290101724","100","true"
"POLY_016","81991111704","100","true"
"POLY_016","82213111204","100","true"
"POLY_016","82217111514","100","true"
"POLY_016","82221111204","100","true"
"POLY_016","82223111204","100","true"
"POLY_016","82233111204","100","true"
"POLY_016","82240101214","100","true"
"POLY_016","82291111204","100","true"
"POLY_016","82331111504","100","true"
"POLY_016","82411001204","100","true"
"POLY_016","82411002204","100","true"
"POLY_016","82441111214","100","true"
"POLY_016","82490001294","100","true"
"POLY_016","82491111204","100","true"
"POLY_016","82614131714","100","true"
"POLY_016","82621001514","100","true"
"POLY_016","82622001514","100","true"
"POLY_016","82631011204","100","true"
"POLY_016","82632111204","100","true"
"POLY_016","82634111204","100","true"
"POLY_016","82710001514","100","true"
"POLY_016","82731111504","100","true"
"POLY_016","82742311714","100","true"
"POLY_016","82799001724","100","true"
"POLY_016","82913211624","100","true"
"POLY_016","82915111624","100","true"
"POLY_016","82917111714","100","true"
"POLY_016","83020001714","100","true"
"POLY_016","84111111514","100","true"
"POLY_016","84121111524","100","true"
"POLY_016","84210102214","100","true"
"POLY_016","84220102494","100","true"
"POLY_016","89000001724","100","true"
"POLY_016","89000002494","100","true"
"POLY_016","89000003214","100","true"
"POLY_016","89003121724","100","true"
"POLY_016","93110003394","100","true"
"POLY_016","15211001215","100","true"
"POLY_016","15211002215","100","true"
"POLY_016","15211003235","100","true"
"POLY_016","15211004215","100","true"
"POLY_016","15411001215","100","true"
"POLY_016","40414000515","100","true"
"POLY_016","40419000515","100","true"
"POLY_016","43411003515","100","true"
"POLY_016","43412003515","100","true"
"POLY_016","43414101205","100","true"
"POLY_016","45711211605","100","true"
"POLY_016","45720102205","100","true"
"POLY_016","45911099515","100","true"
"POLY_016","81110001495","100","true"
"POLY_016","81111112495","100","true"
"POLY_016","81111112495","100","true"
"POLY_016","81111221405","100","true"
"POLY_016","81112312395","100","true"
"POLY_016","81113111205","100","true"
"POLY_016","81220101205","100","true"
"POLY_016","81910001495","100","true"
"POLY_016","81910003215","100","true"
"POLY_016","82110101215","100","true"
"POLY_016","82121111205","100","true"
"POLY_016","82151111405","100","true"
"POLY_016","82202112495","100","true"
"POLY_016","82210101215","100","true"
"POLY_016","82220101215","100","true"
"POLY_016","82230101215","100","true"
"POLY_016","82310101215","100","true"
"POLY_016","82320101215","100","true"
"POLY_016","82419111205","100","true"
"POLY_016","82421111205","100","true"
"POLY_016","82451111205","100","true"
"POLY_016","82913111205","100","true"
"POLY_016","83010001715","100","true"
"POLY_016","84121112525","100","true"
"POLY_016","84921112205","100","true"
"POLY_016","89001111725","100","true"
"POLY_017","81110001495","100","true"
"POLY_017","81111112495","100","true"
"POLY_017","81910001495","100","true"
"POLY_017","81220101205","100","true"
"POLY_017","82310101215","100","true"
"POLY_017","82421111205","100","true"
"POLY_017","84921112205","100","true"
"POLY_017","81910003215","100","true"
"POLY_017","82202112495","100","true"
"POLY_017","82419111205","100","true"
"POLY_017","84121112525","100","true"
"POLY_017","82220101215","100","true"
"POLY_017","82913111205","100","true"
"POLY_017","81112312395","100","true"
"POLY_017","82451111205","100","true"
"POLY_017","82924111405","100","true"
"POLY_017","83010001715","100","true"
"POLY_017","82230101215","100","true"
"POLY_017","82320101215","100","true"
"POLY_017","82110101215","100","true"
"POLY_017","82121111205","100","true"
"POLY_017","82151111405","100","true"
"POLY_017","81111531404","100","true"
"POLY_017","81111111494","100","true"
"POLY_017","81112211394","100","true"
"POLY_017","81112311394","100","true"
"POLY_017","81991111704","100","true"
"POLY_017","82213111204","100","true"
"POLY_017","82217111514","100","true"
"POLY_017","82221111204","100","true"
"POLY_017","82240101214","100","true"
"POLY_017","82291111204","100","true"
"POLY_017","82331111504","100","true"
"POLY_017","82411001204","100","true"
"POLY_017","82411002204","100","true"
"POLY_017","82441111214","100","true"
"POLY_017","82490001294","100","true"
"POLY_017","82491111204","100","true"
"POLY_017","82531511204","100","true"
"POLY_017","82913211624","100","true"
"POLY_017","82915111624","100","true"
"POLY_017","82917111714","100","true"
"POLY_017","83020001714","100","true"
"POLY_017","84121111524","100","true"
"POLY_017","89000002494","100","true"
"POLY_017","81210101724","100","true"
"POLY_018","15211001215","100","true"
"POLY_018","15211002215","100","true"
"POLY_018","15211003235","100","true"
"POLY_018","15211004215","100","true"
"POLY_018","15411001215","100","true"
"POLY_018","40414000515","100","true"
"POLY_018","40414111524","100","true"
"POLY_018","40419000515","100","true"
"POLY_018","40421001514","100","true"
"POLY_018","40421111515","100","true"
"POLY_018","40422001514","100","true"
"POLY_018","40423001514","100","true"
"POLY_018","40424001514","100","true"
"POLY_018","40429099514","100","true"
"POLY_018","40490111614","100","true"
"POLY_018","40490511514","100","true"
"POLY_018","40497111614","100","true"
"POLY_018","40518101605","100","true"
"POLY_018","40518201605","100","true"
"POLY_018","40518301605","100","true"
"POLY_018","40518401605","100","true"
"POLY_018","40518911605","100","true"
"POLY_018","40521111604","100","true"
"POLY_018","40521211604","100","true"
"POLY_018","40521213605","100","true"
"POLY_018","40521621525","100","true"
"POLY_018","40521814525","100","true"
"POLY_018","40522211605","100","true"
"POLY_018","40523111604","100","true"
"POLY_018","40529001295","100","true"
"POLY_018","40529002294","100","true"
"POLY_018","40529111295","100","true"
"POLY_018","40529115525","100","true"
"POLY_018","40540101205","100","true"
"POLY_018","40540201205","100","true"
"POLY_018","40540301205","100","true"
"POLY_018","40581101605","100","true"
"POLY_018","40581191604","100","true"
"POLY_018","40591135605","100","true"
"POLY_018","40591151605","100","true"
"POLY_018","40591572604","100","true"
"POLY_018","40591573604","100","true"
"POLY_018","40591916604","100","true"
"POLY_018","40591956605","100","true"
"POLY_018","40591957605","100","true"
"POLY_018","40591964604","100","true"
"POLY_018","40594911605","100","true"
"POLY_018","40595911604","100","true"
"POLY_018","43111001515","100","true"
"POLY_018","43111002515","100","true"
"POLY_018","43112101205","100","true"
"POLY_018","43119991725","100","true"
"POLY_018","43130001525","100","true"
